sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
MP02-34-Red,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,Viktor LumaTech&trade; Pant-34-Red,"<p>You'll love the new Viktor LumaTech&trade; Pant, with featherweight fleece fabric lining and stretchy, sweat-wicking material. It delivers toasty warmth on the sidelines or in cold-weather training, with reflective trim for a safe finish.</p><p>&bull; Dark gray polyester/spandex straight leg pants.<br />&bull; Elastic waistband and internal drawstring.<br />&bull; Relaxed fit. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,46,,,,viktor-lumatech-trade-pant-34-red,,,,/m/p/mp02-red_main.jpg,,/m/p/mp02-red_main.jpg,,/m/p/mp02-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=34,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP02-36-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,Viktor LumaTech&trade; Pant-36-Blue,"<p>You'll love the new Viktor LumaTech&trade; Pant, with featherweight fleece fabric lining and stretchy, sweat-wicking material. It delivers toasty warmth on the sidelines or in cold-weather training, with reflective trim for a safe finish.</p><p>&bull; Dark gray polyester/spandex straight leg pants.<br />&bull; Elastic waistband and internal drawstring.<br />&bull; Relaxed fit. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,46,,,,viktor-lumatech-trade-pant-36-blue,,,,/m/p/mp02-blue_main.jpg,,/m/p/mp02-blue_main.jpg,,/m/p/mp02-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=36,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP02-36-Gray,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,Viktor LumaTech&trade; Pant-36-Gray,"<p>You'll love the new Viktor LumaTech&trade; Pant, with featherweight fleece fabric lining and stretchy, sweat-wicking material. It delivers toasty warmth on the sidelines or in cold-weather training, with reflective trim for a safe finish.</p><p>&bull; Dark gray polyester/spandex straight leg pants.<br />&bull; Elastic waistband and internal drawstring.<br />&bull; Relaxed fit. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,46,,,,viktor-lumatech-trade-pant-36-gray,,,,/m/p/mp02-gray_main.jpg,,/m/p/mp02-gray_main.jpg,,/m/p/mp02-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=36,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/p/mp02-gray_back.jpg
MP02-36-Red,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Performance Fabrics,Default Category",base,Viktor LumaTech&trade; Pant-36-Red,"<p>You'll love the new Viktor LumaTech&trade; Pant, with featherweight fleece fabric lining and stretchy, sweat-wicking material. It delivers toasty warmth on the sidelines or in cold-weather training, with reflective trim for a safe finish.</p><p>&bull; Dark gray polyester/spandex straight leg pants.<br />&bull; Elastic waistband and internal drawstring.<br />&bull; Relaxed fit. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,46,,,,viktor-lumatech-trade-pant-36-red,,,,/m/p/mp02-red_main.jpg,,/m/p/mp02-red_main.jpg,,/m/p/mp02-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=36,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03,,Bottom,configurable,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",51,,,,,,,,/m/p/mp03-black_main.jpg,,/m/p/mp03-black_main.jpg,,/m/p/mp03-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_bottom=Workout Pants|Sweatpants|Track Pants,material=CoolTech&trade;|Polyester|Rayon|Spandex|Wool,pattern=Solid,climate=All-weather|Cool|Indoor|Windy|Wintry,eco_collection=No,performance_fabric=No,erin_recommends=No,new=Yes,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MP03-32-Blue,size=32,color=Blue|sku=MP03-32-Green,size=32,color=Green|sku=MP03-32-Red,size=32,color=Red|sku=MP03-33-Blue,size=33,color=Blue|sku=MP03-33-Green,size=33,color=Green|sku=MP03-33-Red,size=33,color=Red|sku=MP03-34-Blue,size=34,color=Blue|sku=MP03-34-Green,size=34,color=Green|sku=MP03-34-Red,size=34,color=Red|sku=MP03-36-Blue,size=36,color=Blue|sku=MP03-36-Green,size=36,color=Green|sku=MP03-36-Red,size=36,color=Red",,,"/m/p/mp03-black_alt1.jpg,/m/p/mp03-black_back.jpg"
MP03-32-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-32-Blue,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-32-blue,,,,/m/p/mp03-blue_main.jpg,,/m/p/mp03-blue_main.jpg,,/m/p/mp03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=32,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-32-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-32-Green,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-32-green,,,,/m/p/mp03-green_main.jpg,,/m/p/mp03-green_main.jpg,,/m/p/mp03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=32,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-32-Red,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-32-Red,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-32-red,,,,/m/p/mp03-red_main.jpg,,/m/p/mp03-red_main.jpg,,/m/p/mp03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=32,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-33-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-33-Blue,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-33-blue,,,,/m/p/mp03-blue_main.jpg,,/m/p/mp03-blue_main.jpg,,/m/p/mp03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=33,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-33-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-33-Green,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-33-green,,,,/m/p/mp03-green_main.jpg,,/m/p/mp03-green_main.jpg,,/m/p/mp03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=33,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-33-Red,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-33-Red,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-33-red,,,,/m/p/mp03-red_main.jpg,,/m/p/mp03-red_main.jpg,,/m/p/mp03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=33,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-34-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-34-Blue,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-34-blue,,,,/m/p/mp03-blue_main.jpg,,/m/p/mp03-blue_main.jpg,,/m/p/mp03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=34,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-34-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-34-Green,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-34-green,,,,/m/p/mp03-green_main.jpg,,/m/p/mp03-green_main.jpg,,/m/p/mp03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=34,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-34-Red,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-34-Red,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-34-red,,,,/m/p/mp03-red_main.jpg,,/m/p/mp03-red_main.jpg,,/m/p/mp03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=34,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-36-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-36-Blue,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-36-blue,,,,/m/p/mp03-blue_main.jpg,,/m/p/mp03-blue_main.jpg,,/m/p/mp03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=36,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-36-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-36-Green,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-36-green,,,,/m/p/mp03-green_main.jpg,,/m/p/mp03-green_main.jpg,,/m/p/mp03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=36,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP03-36-Red,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Geo Insulated Jogging Pant-36-Red,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p><p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,51,,,,geo-insulated-jogging-pant-36-red,,,,/m/p/mp03-red_main.jpg,,/m/p/mp03-red_main.jpg,,/m/p/mp03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=36,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP04,,Bottom,configurable,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,Supernova Sport Pant,"<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p><p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",45,,,,,,,,/m/p/mp04-gray_main.jpg,,/m/p/mp04-gray_main.jpg,,/m/p/mp04-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_bottom=Workout Pants|Sweatpants|Track Pants,material=LumaTech&trade;|Spandex|Wool,pattern=Solid,climate=All-weather|Cold|Cool|Spring|Windy|Wintry,eco_collection=No,performance_fabric=No,erin_recommends=No,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MP04-32-Black,size=32,color=Black|sku=MP04-32-Gray,size=32,color=Gray|sku=MP04-32-Green,size=32,color=Green|sku=MP04-33-Black,size=33,color=Black|sku=MP04-33-Gray,size=33,color=Gray|sku=MP04-33-Green,size=33,color=Green|sku=MP04-34-Black,size=34,color=Black|sku=MP04-34-Gray,size=34,color=Gray|sku=MP04-34-Green,size=34,color=Green|sku=MP04-36-Black,size=36,color=Black|sku=MP04-36-Gray,size=36,color=Gray|sku=MP04-36-Green,size=36,color=Green",,,/m/p/mp04-gray_back.jpg
MP04-32-Black,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,Supernova Sport Pant-32-Black,"<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p><p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,45,,,,supernova-sport-pant-32-black,,,,/m/p/mp04-black_main.jpg,,/m/p/mp04-black_main.jpg,,/m/p/mp04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=32,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MP04-32-Gray,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,Supernova Sport Pant-32-Gray,"<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p><p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,45,,,,supernova-sport-pant-32-gray,,,,/m/p/mp04-gray_main.jpg,,/m/p/mp04-gray_main.jpg,,/m/p/mp04-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=32,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/p/mp04-gray_back.jpg
MP04-32-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category",base,Supernova Sport Pant-32-Green,"<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p><p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,45,,,,supernova-sport-pant-32-green,,,,/m/p/mp04-green_main.jpg,,/m/p/mp04-green_main.jpg,,/m/p/mp04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=32,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
